"row.names","cost","count","type"
"18642",6371.51,15,"IP"
"18643",898.49,12,"IP"
"18644",11189.38,22,"IP"
"18645",4457.67,1,"IP"
"18646",6926.8,1,"IP"
"18647",292.07,17,"IP"
"18648",6548.15,5,"IP"
"18649",940.66,39,"IP"
"18650",688.12,1,"IP"
"18651",18577,7,"IP"
"18652",11356.33,1,"IP"
"18653",443.01,91,"IP"
"18654",2968.6,1,"IP"
"18655",13616.92,1,"IP"
"18656",7048.2,1,"IP"
"18657",7696.92,4,"IP"
"18658",575.77,1011,"IP"
"18659",1145.93,10,"IP"
"18660",8357.54,6,"IP"
"18661",27281.47,1,"IP"
"18662",4047.12,1,"IP"
"18663",1142.93,1,"IP"
"18664",3453.25,61,"IP"
"18665",965.03,9,"IP"
"18666",205.99,1,"IP"
"18667",4707.3,1,"IP"
"18668",1516.85,3,"IP"
"18669",5081.98,1,"IP"
"18670",3735.34,1,"IP"
"18671",3278.9,14,"IP"
"18672",606.35,4,"IP"
"18673",828.93,1,"IP"
"18674",868,3616,"IP"
"18675",148,1943,"IP"
"18676",770,38055,"IP"
"18677",4170,233,"IP"
"18678",586,25504,"IP"
"18679",9720,33,"IP"
"18680",904,2661,"IP"
"18681",6060,30,"IP"
"18682",722,6936,"IP"
"18683",5520,362,"IP"
"18684",579,14087,"IP"
"18685",539.1,249,"IP"
"18686",10933,4,"IP"
"18687",3588.24,23,"IP"
"18688",3771.27,1,"IP"
"18689",748.65,6,"IP"
"18690",3191.35,2,"IP"
"18691",3637.29,4,"IP"
"18692",1314.77,40,"IP"
"18693",7430.04,1,"IP"
"18694",1271.93,1,"IP"
"18695",370.64,22,"IP"
"18696",1363.33,231,"IP"
"18697",3413.92,1,"IP"
"18698",3827.68,2,"IP"
"18699",1538.56,27,"IP"
"18700",1580.15,34,"IP"
"18701",277.11,10,"IP"
"18702",329.47,185,"IP"
"18703",2784.68,7,"IP"
"18704",2305.96,15,"IP"
"18705",450.26,47,"IP"
"18706",1425.89,1,"IP"
"18707",8000.22,1,"IP"
"18708",8355.66,7,"IP"
"18709",5543.86,4,"IP"
"18710",3752.94,2,"IP"
"18711",2188.55,1,"IP"
"18712",4374.05,2,"IP"
"18713",18911,2,"IP"
"18714",1831.62,1,"IP"
"18715",252.14,6,"IP"
"18716",5154.39,2,"IP"
"18717",10237.72,1,"IP"
"18718",1772.69,1,"IP"
"18719",2476.4,1,"IP"
"18720",3810.22,9,"IP"
"18721",568.26,1,"IP"
"18722",3325.36,5,"IP"
"18723",45106,1,"IP"
"18724",11628.13,1,"IP"
"18725",1957.33,6,"IP"
"18726",3144.55,10,"IP"
"18727",1306.27,1,"IP"
"18728",5554.46,4,"IP"
"18729",3044.69,1,"IP"
"18730",4484.78,1,"IP"
"18731",2148.01,2,"IP"
"18732",437.52,4,"IP"
"18733",5002.32,5,"IP"
"18734",5354.59,1,"IP"
"18735",2919.15,2,"IP"
"18736",9861.32,1,"IP"
"18737",2154.26,2,"IP"
"18738",7932.18,1,"IP"
"18739",2935.94,1,"IP"
"18740",10807.88,1,"IP"
"18741",4438.37,1,"IP"
"18742",5493.81,3,"IP"
"18743",867.63,9,"IP"
"18744",3399.93,4,"IP"
"18745",4144.35,1,"IP"
"18746",1476.84,1,"IP"
"18747",3687.91,1,"IP"
"18748",3447.67,1,"IP"
"18749",6644.15,1,"IP"
"18750",4968.78,1,"IP"
"18751",4514.51,1,"IP"
"18752",2471.13,1,"IP"
"18753",12801.19,1,"IP"
"18754",3452.46,3,"IP"
"18755",6669.69,1,"IP"
"18756",3064.28,3,"IP"
"18757",12939.34,1,"IP"
"18758",7414.52,3,"IP"
"18759",7734.59,23,"IP"
"18760",7690.39,1,"IP"
"18761",474.74,96,"IP"
"18762",20005,3,"IP"
"18763",1202.66,44,"IP"
"18764",1404.95,26,"IP"
"18765",11445,4,"IP"
"18766",2530.44,1,"IP"
"18767",4959.13,2,"IP"
"18768",7144.08,1,"IP"
"18769",7597.46,1,"IP"
"18770",8334.1,1,"IP"
"18771",6258.36,1,"IP"
"18772",5374.72,1,"IP"
"18773",1026.03,1,"IP"
"18774",748.98,1,"IP"
"18775",9621.14,1,"IP"
"18776",1557.96,1,"IP"
"18777",3427.06,1,"IP"
"18778",7859.52,4,"IP"
"18779",10733.5,1,"IP"
"18780",3412.92,1,"IP"
"18781",5819.88,1,"IP"
"18782",6287.26,3,"IP"
"18783",8683.03,1,"IP"
"18784",6024.9,2,"IP"
"18785",4471.24,1,"IP"
"18786",1446.42,1,"IP"
"18787",3832.32,1,"IP"
"18788",2035.95,3,"IP"
"18789",25159,1,"IP"
"18790",1671.01,1,"IP"
"18791",2321.34,2,"IP"
"18792",13443.09,1,"IP"
"18793",601.91,2,"IP"
"18794",21723.19,1,"IP"
"18795",43677,1,"IP"
"18796",7063.71,1,"IP"
"18797",6173.95,1,"IP"
"18798",2377.55,1,"IP"
"18799",3498.6,1,"IP"
"18800",7977.73,1,"IP"
"18801",6156.38,1,"IP"
"18802",1252.92,1,"IP"
"18803",2625.11,5,"IP"
"18804",260,1711,"IP"
"18805",1068.7,2,"IP"
"18806",1412.7,1,"IP"
"18807",314.11,1,"IP"
"18808",752.8,7,"IP"
"18809",950.5,2,"IP"
"18810",777.2,2,"IP"
"18811",19640,5,"IP"
"18812",29207,1,"IP"
"18813",11240,9,"IP"
"18814",59540,1,"IP"
"18815",4747.4,1,"IP"
"18816",982.3,1,"IP"
"18817",327.89,1,"IP"
"18818",646.2,2,"IP"
"18819",1480,2182,"IP"
"18820",4207.28,3,"IP"
"18821",2795.87,5,"IP"
"18822",9208,13,"IP"
"18823",3272.89,10,"IP"
"18824",5876.93,12,"IP"
"18825",1036.39,7,"IP"
"18826",914.88,23,"IP"
"18827",320.15,41,"IP"
"18828",590.38,794,"IP"
"18829",6746.43,39,"IP"
"18830",774.13,518,"IP"
"18831",13067.96,1,"IP"
"18832",8256.39,4,"IP"
"18833",3144.87,21,"IP"
"18834",462.04,34,"IP"
"18835",2949.69,13,"IP"
"18836",6029.42,9,"IP"
"18837",538.13,4,"IP"
"18838",1144.5,6,"IP"
"18839",24830,3,"IP"
"18840",18533,1,"IP"
"18841",4259.99,1,"IP"
"18842",594.61,181,"IP"
"18843",20528,2,"IP"
"18844",5170.2,1,"IP"
"18845",3119.6,2,"IP"
"18846",2878.34,15,"IP"
"18847",1482.64,5,"IP"
"18848",7038.6,2,"IP"
"18849",6526.1,71,"IP"
"18850",13474,6,"IP"
"18851",858.08,4,"IP"
"18852",2515.9,9,"IP"
"18853",3214.57,3,"IP"
"18854",2558.58,9,"IP"
"18855",18838,2,"IP"
"18856",11170.79,1,"IP"
"18857",7423,29,"IP"
"18858",1489.46,2,"IP"
"18859",20237,2,"IP"
"18860",658.18,738,"IP"
"18861",1792.66,5,"IP"
"18862",1885.24,21,"IP"
"18863",4129.97,16,"IP"
"18864",2164.37,4,"IP"
"18865",5855.29,11,"IP"
"18866",602.49,8,"IP"
"18867",728.13,13,"IP"
"18868",23966,13,"IP"
"18869",2831.46,1,"IP"
"18870",2911.69,7,"IP"
"18871",163.23,104,"AE"
"18872",75.88,138,"AE"
"18873",148.38,107,"AE"
"18874",220.41,11,"AE"
"18875",119.07,187,"AE"
"18876",85.58,34,"AE"
"18877",127.79,6,"AE"
"18878",110.14,7092,"AE"
"18879",251,349,"AE"
"18880",147.96,20834,"AE"
"18881",74.76,74,"AE"
"18882",200.33,23,"AE"
"18883",136.91,57,"AE"
"18884",127.38,25,"AE"
"18885",234.67,28,"AE"
"18886",371.28,8,"AE"
"18887",138.77,28,"AE"
"18888",122.12,19,"AE"
"18889",179.93,7,"AE"
"18890",121.28,21,"AE"
"18891",119.05,77,"AE"
"18892",83.62,9,"AE"
"18893",185,5179,"AE"
"18894",345,14329,"AE"
"18895",354.06,1454,"AE"
"18896",225.3,7380,"AE"
"18897",147.82,35,"AE"
"18898",152.92,26,"AE"
"18899",66.58,8953,"AE"
"18900",95.45,645,"AE"
"18901",98.69,14,"AE"
"18902",110.4,156,"AE"
"18903",149.9,151,"AE"
"18904",311.24,11,"AE"
"18905",137.28,797,"AE"
"18906",203.96,6,"AE"
"18907",93.86,108,"AE"
"18908",203.37,5,"AE"
"18909",118.91,50,"AE"
"18910",58.76,9262,"AE"
"18911",85.54,108,"AE"
"18912",88.47,12,"AE"
"18913",138.76,11,"AE"
"18914",235.15,14,"AE"
"18915",200.47,16,"AE"
"18916",82.28,25,"AE"
"18917",169.95,2,"AE"
"18918",169.03,3,"AE"
"18919",404.45,1,"AE"
"18920",230.33,5,"AE"
"18921",192.73,7,"AE"
"18922",170.53,5,"AE"
"18923",155.99,17,"AE"
"18924",262.2,8,"AE"
"18925",342.96,5,"AE"
"18926",237.07,11,"AE"
"18927",279.68,6,"AE"
"18928",75.09,45,"AE"
"18929",116.78,8,"AE"
"18930",357.75,1,"AE"
"18931",167.34,7,"AE"
"18932",171.49,10,"AE"
"18933",316.91,10,"AE"
"18934",256.28,3,"AE"
"18935",431.59,8,"AE"
"18936",280.58,3,"AE"
"18937",261.02,2,"AE"
"18938",191.64,1,"AE"
"18939",189.71,1,"AE"
"18940",233.83,2,"AE"
"18941",173.36,8,"AE"
"18942",83.6,3,"AE"
"18943",114.6,10,"AE"
"18944",64.78,6,"AE"
"18945",150.38,3,"AE"
"18946",215.24,6,"AE"
"18947",308.53,2,"AE"
"18948",120.31,15,"AE"
"18949",168.9,11,"AE"
"18950",57.66,2,"AE"
"18951",176.4,3,"AE"
"18952",171.85,1,"AE"
"18953",204.07,3,"AE"
"18954",355.25,8,"AE"
"18955",103.39,4,"AE"
"18956",156.44,15,"AE"
"18957",237.5,7,"AE"
"18958",241.43,1,"AE"
"18959",124.42,2,"AE"
"18960",232.71,1,"AE"
"18961",209.08,12,"AE"
"18962",348.49,1,"AE"
"18963",149.87,1,"AE"
"18964",163.5,3,"AE"
"18965",300.71,3,"AE"
"18966",174.54,10,"AE"
"18967",197.34,2,"AE"
"18968",325.11,4,"AE"
"18969",105.63,1,"AE"
"18970",336.12,1,"AE"
"18971",221.88,1,"AE"
"18972",152.14,18,"AE"
"18973",232.07,11,"AE"
"18974",112.02,14,"AE"
"18975",353.11,2,"AE"
"18976",156.77,9,"AE"
"18977",164.99,3,"AE"
"18978",118.38,2,"AE"
"18979",116.07,2,"AE"
"18980",213.44,1,"AE"
"18981",215.91,3,"AE"
"18982",214.66,2,"AE"
"18983",228.28,10,"AE"
"18984",135.58,12,"AE"
"18985",166.2,2,"AE"
"18986",165.9,10,"AE"
"18987",275.84,17,"AE"
"18988",201.83,7,"AE"
"18989",194.9,1,"AE"
"18990",168.12,2,"AE"
"18991",277.62,3,"AE"
"18992",236.04,14,"AE"
"18993",347.23,9,"AE"
"18994",325.52,1,"AE"
"18995",331.21,1,"AE"
"18996",360.14,1,"AE"
"18997",140.26,3,"AE"
"18998",400.02,1,"AE"
"18999",196.06,2,"AE"
"19000",321.24,2,"AE"
"19001",118.5,2,"AE"
"19002",203.61,1,"AE"
"19003",218.98,1,"AE"
"19004",206.72,1,"AE"
"19005",259.1,2,"AE"
"19006",197.41,1,"AE"
"19007",231.51,1,"AE"
"19008",250.56,2,"AE"
"19009",350.21,1,"AE"
"19010",327.09,1,"AE"
"19011",7619,95,"IP"
"19012",583.35,116,"IP"
"19013",223.08,980,"IP"
"19014",9829.75,2,"IP"
"19015",30394.26,1,"IP"
"19016",4139.3,4,"IP"
"19017",8519,479,"IP"
"19018",7649.69,2,"IP"
"19019",1819.5,8,"IP"
"19020",8478,28,"IP"
"19021",544.81,233,"IP"
"19022",10227.32,3,"IP"
"19023",4144.62,1,"IP"
"19024",7349.98,3,"IP"
"19025",2517.86,31,"IP"
"19026",635.79,3,"IP"
"19027",3928.18,3,"IP"
"19028",3069,1368,"IP"
"19029",629.01,3,"IP"
"19030",4718.84,4,"IP"
"19031",3440.59,1,"IP"
"19032",553.62,4,"IP"
"19033",1740.89,63,"IP"
"19034",6072,363,"IP"
"19035",600.87,1,"IP"
"19036",4511,94,"IP"
"19037",3879.65,5,"IP"
"19038",799.25,18,"IP"
"19039",3294.01,61,"IP"
"19040",1846.8,39,"IP"
"19041",1269.58,3,"IP"
"19042",4182.67,15,"IP"
"19043",522.04,208,"IP"
"19044",2437.85,1,"IP"
"19045",191.45,543,"IP"
"19046",4948,1036,"IP"
"19047",3692.57,61,"IP"
"19048",1173.19,25,"IP"
"19049",827.73,9,"IP"
"19050",4620,587,"IP"
"19051",7715.58,9,"IP"
"19052",3638,202,"IP"
"19053",2464.77,10,"IP"
"19054",3538.61,21,"IP"
"19055",2490.68,63,"IP"
"19056",4069.13,2,"IP"
"19057",28245.91,1,"IP"
"19058",1263.13,3,"IP"
"19059",11624,11,"IP"
"19060",357.18,43,"IP"
"19061",5368.49,3,"IP"
"19062",27951,2,"IP"
"19063",1225.59,27,"IP"
"19064",17036.05,7,"IP"
"19065",5743.96,3,"IP"
"19066",812.01,180,"IP"
"19067",757.03,74,"IP"
"19068",6264.52,1,"IP"
"19069",276.89,21,"IP"
"19070",966.75,40,"IP"
"19071",649.02,3,"IP"
"19072",687.95,118,"IP"
"19073",431.93,73,"IP"
"19074",21654,10,"IP"
"19075",629.49,60,"IP"
"19076",329,15500,"IP"
"19077",11176,62,"IP"
"19078",1344.5,116,"IP"
"19079",1926.48,2,"IP"
"19080",812.27,820,"IP"
"19081",2184.45,4,"IP"
"19082",16985,6,"IP"
"19083",4010,98,"IP"
"19084",3377.26,37,"IP"
"19085",6363.62,2,"IP"
"19086",3962.72,3,"IP"
"19087",5345.25,10,"IP"
"19088",5835,148,"IP"
"19089",352.7,42,"IP"
"19090",7252,116,"IP"
"19091",1175.26,5,"IP"
"19092",13654,4,"IP"
"19093",2109.47,711,"IP"
"19094",3898.32,26,"IP"
"19095",8410.67,1,"IP"
"19096",3284.51,1,"IP"
"19097",724.42,1,"IP"
"19098",3189.58,138,"IP"
"19099",2010.64,7,"IP"
"19100",17335,2,"IP"
"19101",5910.1,4,"IP"
"19102",324.08,1199,"IP"
"19103",1309.17,5,"IP"
"19104",4828.5,1,"IP"
"19105",1383.19,1,"IP"
"19106",22798,6,"IP"
"19107",1728.31,2,"IP"
"19108",648.48,7,"IP"
"19109",3684.83,13,"IP"
"19110",1626.68,46,"IP"
"19111",14213,6,"IP"
"19112",1323.41,1,"IP"
"19113",850.66,2,"IP"
"19114",14091,6,"IP"
"19115",784.35,25,"IP"
"19116",628.31,13,"IP"
"19117",1784.72,4,"IP"
"19118",6543.96,3,"IP"
"19119",2830.89,312,"IP"
"19120",3264.31,221,"IP"
"19121",1431.3,28,"IP"
"19122",6803,70,"IP"
"19123",5762,57,"IP"
"19124",867.33,104,"IP"
"19125",10744,27,"IP"
"19126",6677.17,1,"IP"
"19127",2384.28,1,"IP"
"19128",6928.61,1,"IP"
"19129",3379.38,1,"IP"
"19130",12982.65,2,"IP"
"19131",871.61,2,"IP"
"19132",1871.29,1,"IP"
"19133",618.91,16,"IP"
"19134",1994.32,1,"IP"
"19135",677.34,1,"IP"
"19136",3688.43,1,"IP"
"19137",2986.88,1,"IP"
"19138",25565,1,"IP"
"19139",9132.9,1,"IP"
"19140",3139.65,1,"IP"
"19141",3123.76,2,"IP"
"19142",10652.07,1,"IP"
"19143",2175.28,1,"IP"
"19144",4062.04,1,"IP"
"19145",5247.27,1,"IP"
"19146",19031.88,1,"IP"
"19147",8229.48,1,"IP"
"19148",5085.11,1,"IP"
"19149",4801.48,1,"IP"
"19150",4360.96,2,"IP"
"19151",5549.94,1,"IP"
"19152",3961.57,1,"IP"
"19153",11091.87,1,"IP"
"19154",775.93,2,"IP"
"19155",1791.97,1,"IP"
"19156",11777.35,1,"IP"
"19157",12474.06,1,"IP"
"19158",9614.39,1,"IP"
"19159",8353.39,9,"IP"
"19160",4373.59,7,"IP"
"19161",4041.89,5,"IP"
"19162",381.76,9,"IP"
"19163",2091.41,17,"IP"
"19164",34494,2,"IP"
"19165",4947.64,1,"IP"
"19166",762.6,7,"IP"
"19167",9856.2,4,"IP"
"19168",6120.81,1,"IP"
"19169",3915.65,3,"IP"
"19170",8512.41,3,"IP"
"19171",1606.87,3,"IP"
"19172",4098.71,2,"IP"
"19173",2576.12,1,"IP"
"19174",1096.39,2,"IP"
"19175",5727.94,8,"IP"
"19176",19651,5,"IP"
"19177",6705.24,1,"IP"
"19178",4470.56,1,"IP"
"19179",5428.13,7,"IP"
"19180",27854,4,"IP"
"19181",5636.97,2,"IP"
"19182",6967.2,1,"IP"
"19183",1125.79,2,"IP"
"19184",2469.99,2,"IP"
"19185",3079.18,1,"IP"
"19186",3712.91,1,"IP"
"19187",3038.38,4,"IP"
"19188",4625.42,3,"IP"
"19189",5317.82,1,"IP"
"19190",276.09,1,"IP"
"19191",5203.59,1,"IP"
"19192",3038.86,6,"IP"
"19193",5199.83,1,"IP"
"19194",1755.66,3,"IP"
"19195",1323.68,3,"IP"
"19196",2094.25,1,"IP"
"19197",5380.54,1,"IP"
"19198",3071.41,1,"IP"
"19199",1414.62,1,"IP"
"19200",3069.27,1,"IP"
"19201",4243.13,1,"IP"
"19202",23948,1,"IP"
"19203",6209.29,1,"IP"
"19204",4095.67,6,"IP"
"19205",2238.68,1,"IP"
"19206",3683.84,1,"IP"
"19207",13919.5,1,"IP"
"19208",33140,1,"IP"
"19209",7660.09,7,"IP"
"19210",1510.07,1,"IP"
"19211",523.17,2,"IP"
"19212",7817.57,1,"IP"
"19213",8513.37,1,"IP"
"19214",1860.9,2,"IP"
"19215",3840.79,1,"IP"
"19216",40407,1,"IP"
"19217",2598.45,3,"IP"
"19218",5158.97,2,"IP"
"19219",8752.25,3,"IP"
"19220",1248.24,1,"IP"
"19221",471.86,1,"IP"
"19222",4615.82,1,"IP"
"19223",7274.16,1,"IP"
"19224",550.84,1,"IP"
"19225",7968.36,1,"IP"
"19226",2163.08,2,"IP"
"19227",570.92,1,"IP"
"19228",9851.66,1,"IP"
"19229",4992.75,2,"IP"
"19230",13003.62,1,"IP"
"19231",6350.58,1,"IP"
"19232",2179.41,2,"IP"
"19233",1758.74,1,"IP"
"19234",2111.27,3,"IP"
"19235",12776.95,1,"IP"
"19236",16615.37,1,"IP"
"19237",2365.21,1,"IP"
"19238",3458.92,1,"IP"
"19239",18609,1,"IP"
"19240",5146.34,1,"IP"
"19241",2589.53,1,"IP"
"19242",3691.03,1,"IP"
"19243",9214.49,1,"IP"
"19244",6584.8,1,"IP"
"19245",4197.31,2,"IP"
"19246",515.31,1,"IP"
"19247",80292,1,"IP"
"19248",2916.9,2,"IP"
"19249",4698.13,1,"IP"
"19250",1544.83,1,"IP"
"19251",9629.9,1,"IP"
"19252",2464.3,2,"IP"
"19253",7050.98,1,"IP"
"19254",2640.93,1,"IP"
"19255",15940,1,"IP"
"19256",8509.13,2,"IP"
"19257",3065.47,1,"IP"
"19258",7981.17,1,"IP"
"19259",22902,1,"IP"
"19260",26438,1,"IP"
"19261",4090.8,2,"IP"
"19262",7693.18,1,"IP"
"19263",6459.18,2,"IP"
"19264",933.84,1,"IP"
"19265",10577.76,1,"IP"
"19266",28298,2,"IP"
"19267",6216.97,1,"IP"
"19268",560.16,2,"IP"
"19269",2224.9,2,"IP"
"19270",40756,1,"IP"
"19271",9952.32,1,"IP"
"19272",9397.91,1,"IP"
"19273",3280.23,1,"IP"
"19274",4059.54,1,"IP"
"19275",64112,1,"IP"
"19276",374.15,4,"IP"
"19277",1823.68,1,"IP"
"19278",23598,1,"IP"
"19279",2998.55,1,"IP"
"19280",3372.34,1,"IP"
"19281",4355.64,14,"IP"
"19282",1391.95,1,"IP"
"19283",3357.33,2,"IP"
"19284",5433.5,1,"IP"
"19285",67734,1,"IP"
"19286",92835,1,"IP"
"19287",2945.61,21,"IP"
"19288",35324,1,"IP"
"19289",6489.8,1,"IP"
"19290",2061.84,1,"IP"
"19291",5511.26,1,"IP"
"19292",432.21,1,"IP"
"19293",19308,1,"IP"
"19294",4375.16,1,"IP"
"19295",11729,1,"IP"
"19296",3404.86,1,"IP"
"19297",732.4,2,"IP"
"19298",10381.69,1,"IP"
"19299",732.52,1,"IP"
"19300",622.7,1,"IP"
"19301",3308.37,1,"IP"
"19302",2511.72,1,"IP"
"19303",2773.14,2,"IP"
"19304",903.68,1,"IP"
"19305",294.28,1,"IP"
"19306",6545.78,1,"IP"
"19307",14326.98,1,"IP"
"19308",6778.6,1,"IP"
"19309",4764.46,1,"IP"
"19310",10395.33,1,"IP"
"19311",6521,736,"IP"
"19312",521.53,161,"IP"
"19313",246.52,3,"IP"
"19314",4121,58,"IP"
"19315",14697,16,"IP"
"19316",4833,402,"IP"
"19317",6201,1396,"IP"
"19318",22045,3,"IP"
"19319",538,34559,"IP"
"19320",4699,312,"IP"
"19321",3955,113,"IP"
"19322",9086,78,"IP"
"19323",6499,1644,"IP"
"19324",3755,413,"IP"
"19325",2397,790,"IP"
"19326",1535,1165,"IP"
"19327",3946,163,"IP"
"19328",7158,206,"IP"
"19329",4937,702,"IP"
"19330",2266,3287,"IP"
"19331",7258,122,"IP"
"19332",10139,50,"IP"
"19333",18000,4,"IP"
"19334",10163,31,"IP"
"19335",14620,59,"IP"
"19336",16515,31,"IP"
"19337",7595,107,"IP"
"19338",2008.4,4,"IP"
"19339",519.66,5,"IP"
"19340",1770,557,"IP"
"19341",485.84,52,"IP"
"19342",15165,7,"IP"
"19343",9615,54,"IP"
"19344",6594,96,"IP"
"19345",1647.99,23,"IP"
"19346",25291,2,"IP"
"19347",12254,49,"IP"
"19348",8783,16,"IP"
"19349",18818,1,"IP"
"19350",14356,3,"IP"
"19351",401.09,16,"IP"
"19352",7129,55,"IP"
"19353",6606,913,"IP"
"19354",6506,1018,"IP"
"19355",15084,21,"IP"
"19356",3129,1553,"IP"
"19357",5625,104,"IP"
"19358",17514,6,"IP"
"19359",3545,171,"IP"
"19360",8307,82,"IP"
"19361",2705,594,"IP"
"19362",9989,66,"IP"
"19363",4427,156,"IP"
"19364",580.99,726,"IP"
"19365",12324,119,"IP"
"19366",8304,32,"IP"
"19367",10683,213,"IP"
"19368",3793,196,"IP"
"19369",6426,47,"IP"
"19370",3164,636,"IP"
"19371",9115.62,8,"IP"
"19372",7202,171,"IP"
"19373",13255,19,"IP"
"19374",5722,29,"IP"
"19375",2415.82,171,"IP"
"19376",15412,4,"IP"
"19377",2989.69,15,"IP"
"19378",3039.81,2,"IP"
"19379",1104.64,137,"IP"
"19380",1708.41,113,"IP"
"19381",2082.17,28,"IP"
"19382",7862.68,47,"IP"
"19383",2081.17,134,"IP"
"19384",1191.05,3,"IP"
"19385",6985.88,3,"IP"
"19386",14506,6,"IP"
"19387",1068.99,3,"IP"
"19388",467.24,98,"IP"
"19389",3605.89,40,"IP"
"19390",750.08,8,"IP"
"19391",499.85,3,"IP"
"19392",7922.33,7,"IP"
"19393",1450.99,3,"IP"
"19394",13061,2,"IP"
"19395",541.17,100,"IP"
"19396",1833.83,23,"IP"
"19397",5684.88,29,"IP"
"19398",1592.71,1,"IP"
"19399",7795.55,6,"IP"
"19400",3801.39,1,"IP"
"19401",41293,2,"IP"
"19402",4005.6,2,"IP"
"19403",31968,1,"IP"
"19404",999.16,1,"IP"
"19405",9141.94,1,"IP"
"19406",3674.73,4,"IP"
"19407",7971.18,1,"IP"
"19408",4216.94,1,"IP"
"19409",7631.65,1,"IP"
"19410",1985.99,5,"IP"
"19411",2621.76,7,"IP"
"19412",4573.53,2,"IP"
"19413",421.2,2,"IP"
"19414",4664.26,3,"IP"
"19415",9552.24,1,"IP"
"19416",3867.7,8,"IP"
"19417",12076,5,"IP"
"19418",5676.06,31,"IP"
"19419",2914.96,12,"IP"
"19420",12247,31,"IP"
"19421",9891.52,8,"IP"
"19422",1062.64,3,"IP"
"19423",11690.87,10,"IP"
"19424",2743.27,4,"IP"
"19425",2306.56,89,"IP"
"19426",1459.08,13,"IP"
"19427",736.42,16,"IP"
"19428",4175.32,1,"IP"
"19429",907.1,1,"IP"
"19430",1403.5,1,"IP"
"19431",2427.83,2,"IP"
"19432",4894.09,1,"IP"
"19433",3023.26,2,"IP"
"19434",317449,1,"IP"
"19435",4633.61,4,"IP"
"19436",27677,5,"IP"
"19437",1053.42,1,"IP"
"19438",1537.74,3,"IP"
"19439",3243.23,1,"IP"
"19440",1770.84,3,"IP"
"19441",12541,3,"IP"
"19442",7244.62,1,"IP"
"19443",4647.56,1,"IP"
"19444",6345.18,4,"IP"
"19445",1767.19,1,"IP"
"19446",576.57,4,"IP"
"19447",3147.57,1,"IP"
"19448",25022,1,"IP"
"19449",5722.31,2,"IP"
"19450",5823.72,1,"IP"
"19451",983.64,1,"IP"
"19452",5690.16,1,"IP"
"19453",447.61,1,"IP"
"19454",643.24,1,"IP"
"19455",4121.81,2,"IP"
"19456",2959.12,1,"IP"
"19457",960.98,1,"IP"
"19458",3231.58,1,"IP"
"19459",9024.32,1,"IP"
"19460",1183.35,9,"IP"
"19461",23627,1,"IP"
"19462",13339.98,1,"IP"
"19463",657.43,1,"IP"
"19464",14035,4,"IP"
"19465",3562.11,8,"IP"
"19466",405.26,1,"IP"
"19467",1257.89,1,"IP"
"19468",8966.22,1,"IP"
"19469",2567.78,1,"IP"
"19470",3878.83,1,"IP"
"19471",5003.15,1,"IP"
"19472",4466.63,1,"IP"
"19473",4922.14,1,"IP"
"19474",77,2,"IP"
"19475",15134.93,1,"IP"
"19476",2295.86,1,"IP"
"19477",8184.07,1,"IP"
"19478",5472.59,1,"IP"
"19479",731.71,1,"IP"
"19480",3989.19,1,"IP"
"19481",3507.88,1,"IP"
"19482",11558,1,"IP"
"19483",4900.23,2,"IP"
"19484",4805.19,7,"IP"
"19485",684.91,1,"IP"
"19486",886.04,3,"IP"
"19487",3514.13,1,"IP"
"19488",451.46,396,"IP"
"19489",53973.93,1,"IP"
"19490",2276.65,4,"IP"
"19491",1153.72,1,"IP"
"19492",2226.67,2,"IP"
"19493",55215,1,"IP"
"19494",1227.86,1,"IP"
"19495",12937.35,1,"IP"
"19496",2468.93,2,"IP"
"19497",5048.42,2,"IP"
"19498",6888.37,1,"IP"
"19499",1432.96,1,"IP"
"19500",3169.48,1,"IP"
"19501",27876,1,"IP"
"19502",675.68,2,"IP"
"19503",2435.68,1,"IP"
"19504",792.9,1,"IP"
"19505",5263.9,1,"IP"
"19506",22695,1,"IP"
"19507",7929.06,1,"IP"
"19508",62916,1,"IP"
"19509",1720.96,1,"IP"
"19510",14910.07,1,"IP"
"19511",12900.11,1,"IP"
"19512",3591.18,1,"IP"
"19513",672.17,6,"IP"
"19514",1518.49,1,"IP"
"19515",17379.62,1,"IP"
"19516",24764,1,"IP"
"19517",2693.46,1,"IP"
"19518",476.75,2,"IP"
"19519",8542.03,1,"IP"
"19520",71680,1,"IP"
"19521",6992.85,1,"IP"
"19522",3945.39,3,"IP"
"19523",437.27,1,"IP"
"19524",3450.68,3,"IP"
"19525",21646.49,1,"IP"
"19526",769.21,17,"IP"
"19527",4443.82,2,"IP"
"19528",5229.64,2,"IP"
"19529",24096,1,"IP"
"19530",3200.3,1,"IP"
"19531",9164.06,1,"IP"
"19532",28717,1,"IP"
"19533",3044.47,2,"IP"
"19534",18455,1,"IP"
"19535",2087.24,1,"IP"
"19536",15650.83,1,"IP"
"19537",1305.65,1,"IP"
"19538",7856.14,1,"IP"
"19539",6382.11,1,"IP"
"19540",7503.84,1,"IP"
"19541",10511.01,1,"IP"
"19542",8676.43,1,"IP"
"19543",5298.17,1,"IP"
"19544",4032.5,2,"IP"
"19545",1050.65,1,"IP"
"19546",3278,697,"IP"
"19547",35746,1,"IP"
"19548",5370,273,"IP"
"19549",4915,2033,"IP"
"19550",808,4979,"IP"
"19551",10997,73,"IP"
